TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-09-02,2026-09-02,CM,NSE,STK,765165,INE009C01019,SRIKPRIND,EQ,,,,,SRI KPR INDUSTRIES LTD.,27.10,30.42,27.00,30.42,30.42,25.35,,30.42,,,221530,6444630.20,1684,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,758147,INE0V9Q01010,LOTUSDEV,BE,,,,,SRI LOTUS DEVLPRS N RTY L,180.29,182.89,173.80,175.95,176.48,179.18,,175.94,,,851992,151603763.80,1176,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,18059,INE0ON201012,SSFL,ST,,,,,SRIVARI SPICES N FOODS L,265.00,269.00,253.00,253.00,253.00,265.00,,253.00,,,4500,1165500.00,9,F1,500,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,14416,INE0NPI01014,SRIVASAVI,ST,,,,,SRIVASAVI ADHESIVE TAPE L,72.40,73.90,72.00,73.80,73.80,72.10,,73.80,,,25000,1813250.00,10,F1,1000,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,23402,INE0R6Z01013,SRM,EQ,,,,,SRM CONTRACTORS LIMITED,447.00,462.40,434.95,458.30,461.20,447.30,,458.29,,,100666,45667007.95,3979,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,29205,INE0RYC01010,STALLION,BE,,,,,STALLION IND FLUOROCHEM L,207.11,215.00,205.30,212.45,213.90,207.60,,212.43,,,362563,76578198.87,3559,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,29075,INE0M4D01010,SETL,EQ,,,,,STANDARD ENGNG TCNLGY LTD,389.95,389.95,370.50,374.95,376.80,387.05,,374.96,,,882005,332167451.45,16589,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,11297,INE173A01025,SIL,EQ,,,,,STANDARD INDUSTRIES LTD.,20.00,20.10,19.25,19.67,19.84,19.77,,19.67,,,58178,1145933.02,434,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,24226,INE01A001028,STANLEY,EQ,,,,,STANLEY LIFESTYLES LTD,137.72,137.72,134.01,135.41,135.50,137.72,,135.40,,,48527,6594918.83,1353,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,21091,INE460H01021,STARCEMENT,EQ,,,,,STAR CEMENT LIMITED,185.40,185.63,182.41,184.10,184.10,185.63,,184.11,,,106376,19582340.25,2855,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,7083,INE575P01011,STARHEALTH,EQ,,,,,STAR HEALTH & AL INS CO L,554.30,567.25,551.00,562.95,563.00,560.40,,562.95,,,246774,138253388.00,14998,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,3291,INE733A01018,STARPAPER,EQ,,,,,STAR PAPER MILLS LTD,152.00,152.00,145.50,147.16,146.45,150.26,,147.16,,,6997,1039724.76,194,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,9305,INE992I01013,STARTECK,EQ,,,,,STARTECK FINANCE LIMITED,249.15,249.15,245.35,247.90,245.35,249.30,,247.90,,,25,6198.50,4,F1,1,,,,,
2026-09-02,2026-09-02,CM,NSE,STK,3045,INE062A01020,SBIN,EQ,,,,,STATE BANK OF INDIA,1026.00,1035.30,1017.30,1020.90,1020.90,1034.50,,1020.90,,,13843678,14155674464.20,316338,F1,1,,,,,
