TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-08-31,2026-08-31,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,15152.02,15320.00,15152.02,15295.69,15251.20,15636.18,,15302.83,,,550,8349066.94,67,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,15589.98,15589.98,15140.00,15290.20,15355.00,15630.00,,15290.20,,,120,1836789.67,41,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,15300.00,15360.00,15158.00,15286.02,15319.99,15618.04,,15286.10,,,915,13981156.17,124,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,15537.70,15537.70,15200.00,15300.00,15300.00,15567.27,,15300.00,,,199,3030364.48,33,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,15300.00,15338.99,15200.00,15283.07,15300.00,15639.99,,15283.07,,,181,2759142.27,46,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,15775.00,15775.00,15121.00,15362.20,15475.00,15899.84,,15362.01,,,317,4863102.03,80,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,15131.00,15424.00,15131.00,15300.00,15300.00,15631.00,,15299.49,,,315,4812520.85,34,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,15621.50,15621.50,15621.50,15621.50,15621.50,15621.50,,15621.50,,,1,15621.50,1,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,15350.00,15350.00,15350.00,15350.00,15350.00,15640.00,,15350.00,,,27,414450.00,7,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,15309.91,15309.91,15309.91,15309.91,15309.91,15586.26,,15309.91,,,3,45929.73,2,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,15005.00,15300.00,15005.00,15300.00,15300.00,15599.90,,15300.00,,,14,212316.00,8,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,15350.00,15475.00,15111.00,15279.27,15315.00,15550.00,,15294.96,,,49,748570.99,26,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,15374.99,15374.99,15374.99,15374.99,15374.99,15973.98,,15447.48,,,1,15374.99,1,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,15399.99,15505.00,15300.00,15300.00,15300.00,15505.00,,15300.00,,,16,245299.99,6,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,18862,IN0020200062,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,15647.70,15647.70,15152.01,15315.01,15350.00,15700.28,,15315.01,,,137,2097385.03,54,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,15125.50,15450.00,15100.00,15328.71,15339.99,15623.18,,15304.08,,,174,2646919.93,52,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,15390.00,15390.00,15110.00,15260.17,15295.00,15600.48,,15263.63,,,230,3501364.33,48,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,17664,IN0020190545,SGBFEB28IX,GB,,,,,2.50%GOLDBONDS2028SR-IX,15250.00,15810.00,15250.00,15597.00,15597.00,15410.00,,15597.00,,,31,478562.00,8,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,22385,IN0020200161,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,15600.00,15600.00,15111.01,15270.30,15275.00,15584.20,,15272.07,,,1096,16715015.56,236,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,149,IN0020200195,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,15588.00,15588.00,15151.00,15383.63,15390.00,15751.37,,15395.49,,,104,1590626.40,39,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,834,IN0020200203,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,15255.00,15350.00,15255.00,15325.50,15301.01,15700.00,,15322.75,,,13,198722.01,8,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,17110,IN0020190537,SGBJ28VIII,GB,,,,,2.50%GOLDBONDS2028SR-VIII,15225.00,15225.00,15225.00,15225.00,15225.00,15549.51,,15225.00,,,1,15225.00,1,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,18451,IN0020190552,SGBMAR28X,GB,,,,,2.50%GOLDBONDS2028SR-X,15799.00,15800.00,15590.00,15590.00,15590.00,15915.00,,15590.00,,,4,62989.00,3,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,5113,IN0020210111,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,15161.00,15370.00,15121.00,15360.39,15370.00,15560.18,,15360.39,,,207,3163990.58,49,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,1920,IN0020200377,SGBJAN29IX,GB,,,,,2.50%GOLDBONDS2029SR-IX,15199.00,15325.00,15199.00,15306.90,15275.00,15580.43,,15306.90,,,60,915522.66,22,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,5455,IN0020210129,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,15599.00,15698.00,15213.55,15398.00,15398.00,15749.00,,15403.00,,,164,2509491.89,61,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,7098,IN0020210228,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,15105.10,15400.00,15105.10,15391.85,15400.00,15612.71,,15391.85,,,223,3418639.32,63,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,2003,IN0020200385,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,15300.00,15350.00,15200.00,15260.50,15260.01,15574.51,,15260.50,,,92,1407319.58,35,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,2200,IN0020200393,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,15201.00,15300.00,15191.01,15300.00,15300.00,15530.00,,15300.00,,,105,1601265.45,29,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,2810,IN0020200427,SGBMR29XII,GB,,,,,2.50%GOLDBONDS2029SR-XII,15746.87,15746.87,15282.00,15302.84,15300.00,15823.84,,15302.92,,,619,9498057.55,49,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,10232,IN0020220045,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,15669.89,15689.00,15051.00,15328.73,15330.00,15710.00,,15328.73,,,320,4907011.10,78,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,11192,IN0020220078,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,15599.99,15649.00,15309.00,15504.55,15569.00,15731.81,,15494.81,,,161,2483330.69,51,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,13642,IN0020220110,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,15444.99,15569.98,15261.41,15517.09,15500.02,15707.87,,15520.62,,,265,4081183.16,73,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,7879,IN0020210236,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,15150.01,15409.99,15150.01,15350.00,15350.00,15620.15,,15347.27,,,221,3375063.24,71,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,8401,IN0020210319,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,15647.70,15647.70,15251.05,15368.78,15371.00,15700.00,,15368.78,,,226,3469416.60,45,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,17202,IN0020230069,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,15691.00,15691.00,15321.00,15564.77,15500.01,15793.97,,15560.60,,,1600,24753028.16,296,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,19456,IN0020230093,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,15800.00,15800.00,15452.02,15644.26,15673.00,15901.10,,15646.90,,,1157,18043979.98,302,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,22476,IN0020230168,SGBDE31III,GB,,,,,2.50%GOLDBONDS2031SR-III,15965.96,15965.96,15490.00,15735.60,15730.01,15965.96,,15734.22,,,1901,29712696.30,475,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,14598,IN0020220169,SGBMAR31IV,GB,,,,,2.50%GOLDBONDS2031SR-IV,15435.50,15588.42,15356.00,15587.99,15587.99,15832.00,,15587.99,,,283,4391332.89,118,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,22886,IN0020230184,SGBFEB32IV,GB,,,,,2.50%GOLDBONDS2032SR-IV,15989.89,15998.98,15600.00,15834.25,15834.00,16082.66,,15833.61,,,3124,49160910.96,524,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,16921,INE144J01027,20MICRONS,EQ,,,,,20 MICRONS LTD,221.01,227.33,216.50,218.03,216.50,222.00,,218.00,,,172302,38119457.09,5154,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,4,INE253B01015,21STCENMGM,EQ,,,,,21ST CENTURY MGMT SERVICE,40.35,41.84,40.34,40.34,40.34,41.16,,40.34,,,2905,117233.68,28,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,13061,INE466L01038,360ONE,EQ,,,,,360 ONE WAM LIMITED,1199.60,1199.60,1149.30,1175.00,1175.00,1200.00,,1174.98,,,1412706,1656557997.40,52727,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,30105,INF579M01BB5,GOLD360,EQ,,,,,360ONEAMC - GOLD360,153.00,153.00,148.95,149.75,150.60,154.70,,149.77,,,25721,3854416.55,371,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,763602,INF579M01BP5,MSCI360,EQ,,,,,360ONEAMC - MSCI360,10.27,10.27,10.08,10.21,10.21,10.22,,10.10,,,1079,10973.20,31,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,756150,INF579M01BC3,SILVER360,EQ,,,,,360ONEAMC - SILVER360,231.40,231.40,226.87,229.14,229.10,236.33,,229.15,,,15850,3625703.63,506,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,762518,INE994E01018,3BBLACKBIO,EQ,,,,,3B BLACKBIO DX LTD.,1458.10,1510.00,1430.00,1447.80,1457.90,1441.20,,1447.48,,,33118,48955574.00,2768,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,6240,INE748C01038,3IINFOLTD,BE,,,,,3I INFOTECH LIMITED,23.80,23.85,22.66,23.02,23.10,23.85,,23.02,,,155358,3587654.22,805,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,474,INE470A01017,3MINDIA,EQ,,,,,3M INDIA LIMITED,34415.00,34415.00,33125.00,33320.00,33695.00,34415.00,,33319.98,,,7423,248398470.00,4147,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,2595,INE105C01023,3PLAND,EQ,,,,,3P LAND HOLDINGS LIMITED,31.74,32.25,31.40,31.49,32.00,31.74,,31.50,,,7601,240788.17,72,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,445,INE618L01018,5PAISA,EQ,,,,,5PAISA CAPITAL LIMITED,367.50,370.75,355.00,356.60,355.00,368.35,,356.58,,,68919,25064460.25,2663,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,11868,INE111B01023,63MOONS,EQ,,,,,63 MOONS TECHNOLOGIES LTD,776.40,788.05,762.95,778.85,779.10,776.40,,778.86,,,127074,98490416.45,6551,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,19926,INE020B07JU4,743REC35,NH,,,,,7.43% TAX FREE TRI SR3B,1200.00,1200.00,1195.00,1195.00,1195.00,1196.50,,1195.00,,,96,114999.70,5,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,29312,INE031A07865,751HUDCO28,N5,,,,,7.51 NCD 16FEB28 TR1 SR2,1066.05,1066.05,1063.60,1066.00,1066.00,1066.00,,1066.00,,,86,91664.10,8,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,20034,INE261F07032,764NABAR31,N2,,,,,7.64% TAX FREE TRI SRIIB,1114.00,1115.00,1110.01,1112.90,1112.90,1114.00,,1112.90,,,553,615487.02,5,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,19928,INE031A07AO5,764HUDCO31,N8,,,,,7.64% TAX FREETRI SR2B,1117.10,1117.30,1117.10,1117.30,1117.30,1117.10,,1123.64,,,51,56972.30,3,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,20030,INE202E07229,774IREDA31,N7,,,,,7.74% TAX FREE NCD,1130.00,1130.05,1130.00,1130.00,1130.00,1123.05,,1130.00,,,215,242950.75,5,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,19924,INE020B07GH7,812REC27,NI,,,,,8.12/8.32% TAX FREE NCD,1022.26,1025.00,1022.26,1025.00,1025.00,1024.00,,1025.00,,,623,638542.12,3,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,31240,INE031A07840,82HUDCO27,N2,,,,,8.20 NCD05MAR27 FV 1000,1054.90,1054.90,1050.10,1050.17,1050.17,1049.91,,1050.17,,,1037,1090382.50,11,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,20022,INE134E07208,830PFCL27,N5,,,,,8.30% TAX FREE NCD,1081.00,1085.00,1081.00,1085.00,1085.00,1081.00,,1087.50,,,172,186380.00,4,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,19964,INE031A07915,851HUDCO28,NB,,,,,8.51% TAX FREETRI SR2A,1129.05,1129.05,1129.00,1129.00,1129.00,1127.25,,1129.00,,,200,225800.05,2,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,192,INE906B07DF8,875NHAI29,N6,,,,,8.75% TAX FREE TR I S IIB,1114.49,1114.49,1109.00,1110.03,1110.00,1114.49,,1110.03,,,2389,2653969.66,42,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,19968,INE031A07949,876HUDCO28,ND,,,,,8.76% TAX FREETRI SR2B,1135.04,1135.99,1133.30,1134.96,1134.90,1135.04,,1134.96,,,3025,3431620.33,23,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,31486,INE848E07559,879NHPC28,N5,,,,,8.79% SEC RED BOND S2B,1110.00,1110.00,1110.00,1110.00,1110.00,1098.00,,1110.00,,,100,111000.00,2,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,20058,INE787H07370,891IIFCL34,N4,,,,,8.91% TAX FREE NCD,1256.00,1269.80,1255.00,1265.00,1265.00,1260.00,,1267.40,,,2296,2884124.80,19,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,31768,INE733E07JJ9,891NTPC33,N6,,,,,8.91%S-R-NCD SERIES 3B,1277.05,1278.00,1275.00,1275.00,1275.00,1275.55,,1276.22,,,251,320378.00,7,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,20028,INE134E07463,892PFCL33,N8,,,,,8.92% TAX FREE NCD,1275.10,1285.00,1275.10,1277.00,1277.00,1285.00,,1278.53,,,102,130863.10,7,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,19970,INE031A07AB2,901HUDCO34,NE,,,,,9.01% TAX FREETRII SR3B,1288.00,1289.75,1281.00,1289.75,1289.75,1288.00,,1289.75,,,291,373934.75,7,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,759130,INE08PH01015,ABCOTS,EQ,,,,,A B COTSPIN INDIA LIMITED,208.90,220.90,205.01,214.72,215.00,203.70,,214.77,,,37858,8157499.76,1191,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,27016,INE00YB01025,ABINFRA,BE,,,,,A B INFRABUILD LIMITED,11.75,11.82,11.33,11.44,11.60,11.82,,11.43,,,241079,2774001.93,381,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,762528,INE850B01026,ABMKNO,EQ,,,,,A B M KNOWLEDGEWARE LTD.,188.25,194.00,185.02,190.19,190.00,193.39,,190.17,,,197,37263.22,31,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,762536,INE366C01021,ACSTECH,BE,,,,,A C S TECHNOLOGIES LTD.,51.75,53.00,50.00,51.42,51.60,51.58,,51.10,,,389314,19918460.26,408,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,15147,INE0O6N01012,AGUL,SM,,,,,A G UNIVERSAL LIMITED,45.90,45.90,45.90,45.90,45.90,46.05,,45.90,,,2000,91800.00,1,F1,2000,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,762538,INE701G01012,AKCAPIT,EQ,,,,,A K CAPITAL SERVICES LTD.,1761.80,1779.00,1713.10,1750.90,1751.20,1708.10,,1750.47,,,1340,2343835.70,243,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,20906,INE619I01012,A2ZINFRA,EQ,,,,,A2Z INFRA ENGINEERING LTD,17.00,17.00,16.41,16.75,16.72,16.63,,16.75,,,242582,4093340.71,543,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,12533,INE0D0U01013,AAATECH,EQ,,,,,AAA TECHNOLOGIES LIMITED,94.02,96.59,94.02,94.79,94.26,95.03,,94.72,,,9982,950751.24,394,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,23729,INE883F01010,AADHARHFC,EQ,,,,,AADHAR HOUSING FINANCE L,471.10,471.10,462.80,468.10,466.00,471.10,,468.08,,,213894,99900535.30,16699,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,757579,INE1GYP01013,AAKAAR,SM,,,,,AAKAAR MEDICAL TECHNO LTD,63.00,66.00,63.00,66.00,66.00,64.60,,66.00,,,12800,824720.00,8,F1,1600,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,235,INE087Z01024,AAKASH,EQ,,,,,AAKASH EXPLORATION SER L,8.61,8.87,8.56,8.64,8.79,8.73,,8.64,,,60911,530280.11,353,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,758120,INE124401014,AARADHYA,SM,,,,,AARADHYA DISPOSAL INDUS L,66.00,78.00,66.00,78.00,78.00,65.00,,78.00,,,15600,1158300.00,12,F1,1200,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,5245,INE198H01019,AAREYDRUGS,EQ,,,,,AAREY DRUGS & PHARM LTD,90.00,91.00,86.67,88.21,87.89,89.01,,87.97,,,102279,9071594.07,1109,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,761824,INE750R01016,AARNAV,BE,,,,,AARNAV FASHIONS LIMITED,33.66,33.66,31.98,32.03,32.00,33.66,,32.03,,,29199,949520.06,59,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,1030,INE721Z01010,AARON,EQ,,,,,AARON INDUSTRIES LIMITED,132.00,134.60,129.66,130.10,129.66,134.94,,130.10,,,10274,1347964.13,510,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,17164,INE01C001026,AARTECH,BE,,,,,AARTECH SOLONICS LIMITED,48.04,49.40,47.55,47.90,48.57,49.16,,47.99,,,12716,611071.05,106,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,4481,INE767A01016,AARTIDRUGS,EQ,,,,,AARTI DRUGS LTD.,423.00,423.00,409.95,411.70,412.40,418.55,,411.78,,,59488,24617356.05,2851,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,7,INE769A01020,AARTIIND,EQ,,,,,AARTI INDUSTRIES LTD,540.60,540.60,522.00,524.40,524.00,540.35,,524.40,,,635813,337863553.75,23637,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,13868,INE0LRU01027,AARTIPHARM,EQ,,,,,AARTI PHARMALABS LIMITED,839.90,864.90,829.00,845.40,843.10,840.70,,845.39,,,522950,443619175.95,26610,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,19263,INE09EO01013,AARTISURF,BE,,,,,AARTI SURFACTANTS LIMITED,540.00,553.90,515.00,520.60,519.15,541.50,,520.60,,,19172,10070077.65,403,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,19073,INE754X01016,AARVI,EQ,,,,,AARVI ENCON LIMITED,144.69,146.00,141.50,142.39,142.21,142.25,,142.19,,,7731,1105354.14,392,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,763800,INE2FMX01012,AASTHA,EQ,,,,,AASTHA SPINTEX LIMITED,81.05,85.26,81.05,83.61,83.59,79.61,,83.61,,,2089353,173545917.30,7653,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,5385,INE216P01012,AAVAS,EQ,,,,,AAVAS FINANCIERS LIMITED,1277.10,1322.70,1254.40,1261.20,1260.00,1275.50,,1261.22,,,242642,311026209.70,32987,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,7759,INE421A01028,ABAN,BE,,,,,ABAN OFFSHORE LTD.,14.83,14.83,14.83,14.83,14.83,15.13,,14.82,,,22446,332874.18,138,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,762523,INE365O01028,ABANSENT,EQ,,,,,ABANS ENTERPRISES LTD.,27.15,27.95,26.81,27.44,27.80,27.99,,27.44,,,4492,123536.25,79,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,13288,INE00ZE01026,AFSL,EQ,,,,,ABANS FINANCIAL SRVCS LTD,212.16,217.90,211.40,212.10,213.00,211.92,,211.92,,,14455,3102637.19,300,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,13,INE117A01022,ABB,EQ,,,,,ABB INDIA LIMITED,7488.00,7638.50,7306.00,7638.50,7638.50,7509.00,,7637.89,,,227223,1693078741.00,25514,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,17903,INE358A01014,ABBOTINDIA,EQ,,,,,ABBOTT INDIA LIMITED,26300.00,26300.00,25800.00,25850.00,25880.00,26175.00,,25850.75,,,6684,173971765.00,4628,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,755940,INE860H07IP2,78ABCL33,N1,,,,,ABCL 7.8% SR V,955.00,1000.00,955.00,1000.00,1000.00,1055.00,,1000.00,,,40,39100.00,2,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,755941,INE860H07IQ0,8ABCL26,N2,,,,,ABCL 8% SR I,1067.00,1067.00,1067.00,1067.00,1067.00,1067.00,,1073.24,,,500,533500.00,4,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,27284,INE0UYG01015,ABHAPOWER,SM,,,,,ABHA POWER N STEEL LTD,24.60,24.60,24.60,24.60,24.60,24.50,,24.60,,,1600,39360.00,1,F1,1600,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,5551,INE251C01025,ABMINTLLTD,BE,,,,,ABM INTERNATIONAL LTD,55.18,55.18,55.18,55.18,55.18,56.30,,55.18,,,157,8663.26,8,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,23783,INE0QRV01016,ABSMARINE,SM,,,,,ABS MARINE SERVICES LTD,283.00,289.50,266.20,272.30,271.50,283.00,,272.30,,,82000,22402650.00,133,F1,500,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,22,INE012A01025,ACC,EQ,,,,,ACC LIMITED,1304.00,1304.00,1270.00,1276.50,1274.50,1306.40,,1276.54,,,274811,352277271.60,22029,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,7053,INE793A01012,ACCELYA,EQ,,,,,ACCELYA SOLN INDIA LTD,1142.00,1142.00,1122.00,1127.90,1125.40,1134.10,,1127.90,,,4779,5409016.20,652,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,20488,INE0Q5D01013,ACCENTMIC,SM,,,,,ACCENT MICROCELL LIMITED,609.00,609.00,593.25,596.65,594.10,605.85,,596.65,,,15000,8952450.00,30,F1,500,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,757024,INE0T8T01010,ACCPL,ST,,,,,ACCRETION PHARMA LIMITED,199.50,207.00,198.20,207.00,207.00,199.55,,207.00,,,15600,3142800.00,10,F1,1200,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,1472,INE648Z01023,ACCURACY,BE,,,,,ACCURACY SHIPPING LIMITED,4.60,4.63,4.40,4.43,4.45,4.60,,4.42,,,69025,309117.76,225,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,11779,INE543V01017,ACEINTEG,EQ,,,,,ACE INTEGRATED SOLU. LTD.,17.44,17.45,17.01,17.05,17.06,17.44,,17.05,,,1733,29728.82,51,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,761112,INE1J6M01010,ACETEC,SM,,,,,ACETECH E-COMMERCE LTD,138.00,140.00,130.00,139.00,139.00,138.00,,139.00,,,86400,11295600.00,40,F1,1200,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,27061,INE622W01025,ACMESOLAR,EQ,,,,,ACME SOLAR HOLDINGS LTD,399.00,411.00,382.90,401.95,408.00,393.70,,401.98,,,3008269,1197071565.15,49389,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,13587,INE731H01025,ACE,EQ,,,,,ACTION CONST EQUIP LTD,1149.00,1152.90,1100.70,1110.50,1114.00,1140.60,,1110.48,,,325647,363567870.40,20764,F1,1,,,,,
2026-08-31,2026-08-31,CM,NSE,STK,30464,INE0KLO01025,ACTIVEINFR,SM,,,,,ACTIVE INFRASTRUCTURES L,172.50,172.50,172.50,172.50,172.50,181.20,,172.50,,,2400,414000.00,4,F1,600,,,,,
