TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-08-25,2026-08-25,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,15940.01,15945.00,15857.00,15944.00,15944.00,15937.31,,15944.00,,,77,1226943.27,33,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,17664,IN0020190545,SGBFEB28IX,GB,,,,,2.50%GOLDBONDS2028SR-IX,15921.00,16284.85,15920.00,15920.00,15920.00,15918.57,,15935.00,,,24,383797.82,8,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,22385,IN0020200161,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,15955.01,15960.00,15871.01,15919.14,15925.00,15947.59,,15904.64,,,1020,16238796.16,196,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,149,IN0020200195,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,16062.00,16169.90,16062.00,16140.63,16153.10,16176.07,,16140.63,,,242,3905768.98,45,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,834,IN0020200203,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,16110.00,16110.00,16005.00,16018.40,16010.00,16053.45,,16018.40,,,489,7838929.50,23,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,17110,IN0020190537,SGBJ28VIII,GB,,,,,2.50%GOLDBONDS2028SR-VIII,15830.00,16048.93,15830.00,16048.93,16048.93,15830.00,,15954.47,,,3,47927.86,2,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,18451,IN0020190552,SGBMAR28X,GB,,,,,2.50%GOLDBONDS2028SR-X,16051.00,16100.00,16051.00,16100.00,16100.00,16200.00,,16100.00,,,17,272916.00,2,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,5113,IN0020210111,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,15904.28,15980.01,15810.01,15918.17,15903.00,15952.13,,15911.88,,,707,11250855.69,95,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,1920,IN0020200377,SGBJAN29IX,GB,,,,,2.50%GOLDBONDS2029SR-IX,15950.60,15980.00,15880.00,15930.00,15930.00,15950.60,,15930.00,,,162,2582796.68,22,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,5455,IN0020210129,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,15946.15,16036.99,15832.00,16020.19,16036.99,15994.13,,15999.55,,,173,2759178.75,62,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,7098,IN0020210228,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,15950.01,16039.70,15880.00,15955.39,16039.70,15950.00,,15943.48,,,238,3792248.89,70,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,2003,IN0020200385,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,15940.00,15999.00,15860.01,15933.16,15933.15,15943.33,,15918.95,,,57,908015.38,33,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,2200,IN0020200393,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,15900.00,15967.00,15860.00,15956.16,15938.00,15937.57,,15956.16,,,195,3103603.99,32,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,2810,IN0020200427,SGBMR29XII,GB,,,,,2.50%GOLDBONDS2029SR-XII,16101.35,16237.99,16050.00,16105.00,16105.00,16149.79,,16092.00,,,867,13968107.87,67,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,10232,IN0020220045,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,16104.91,16104.91,15916.05,16013.43,16014.00,16088.92,,16013.43,,,189,3016785.89,74,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,11192,IN0020220078,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,16151.25,16160.01,16041.00,16046.02,16044.00,16151.25,,16046.47,,,203,3269598.87,70,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,13642,IN0020220110,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,16179.99,16179.99,16001.02,16066.45,16074.99,16044.21,,16055.58,,,225,3612870.15,51,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,7879,IN0020210236,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,15955.02,16099.96,15875.23,15973.13,15992.11,16041.62,,15969.83,,,88,1403742.74,40,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,8401,IN0020210319,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,15954.00,16099.99,15930.09,16005.70,16000.00,16047.00,,16005.70,,,364,5831437.31,48,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,17202,IN0020230069,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,16175.00,16199.01,16051.02,16123.58,16095.50,16181.33,,16100.61,,,524,8469114.79,117,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,19456,IN0020230093,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,16265.01,16292.99,16180.11,16203.54,16209.99,16261.94,,16199.82,,,563,9126220.54,143,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,22476,IN0020230168,SGBDE31III,GB,,,,,2.50%GOLDBONDS2031SR-III,16300.00,16339.00,16152.91,16185.30,16176.00,16280.14,,16184.43,,,1226,19913674.18,281,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,14598,IN0020220169,SGBMAR31IV,GB,,,,,2.50%GOLDBONDS2031SR-IV,16369.97,16369.97,16170.00,16173.75,16170.00,16170.00,,16170.35,,,53,858065.20,21,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,22886,IN0020230184,SGBFEB32IV,GB,,,,,2.50%GOLDBONDS2032SR-IV,16499.00,16836.57,16251.01,16327.42,16305.00,16425.93,,16330.37,,,3030,49528555.98,545,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,16921,INE144J01027,20MICRONS,EQ,,,,,20 MICRONS LTD,215.20,215.90,208.00,210.65,213.00,213.26,,210.65,,,149537,31599755.20,3811,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,4,INE253B01015,21STCENMGM,EQ,,,,,21ST CENTURY MGMT SERVICE,43.97,44.62,43.15,43.17,43.15,43.97,,43.17,,,4222,183627.05,44,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,13061,INE466L01038,360ONE,EQ,,,,,360 ONE WAM LIMITED,1191.20,1210.00,1186.40,1210.00,1210.00,1189.80,,1209.95,,,539607,647517215.80,29688,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,30105,INF579M01BB5,GOLD360,EQ,,,,,360ONEAMC - GOLD360,158.20,158.20,156.15,156.45,156.30,157.05,,156.38,,,129924,20447999.05,677,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,763602,INF579M01BP5,MSCI360,EQ,,,,,360ONEAMC - MSCI360,10.77,10.77,10.18,10.31,10.30,11.59,,10.31,,,126047,1292075.08,357,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,756150,INF579M01BC3,SILVER360,EQ,,,,,360ONEAMC - SILVER360,236.00,239.50,234.56,235.94,236.15,238.22,,235.91,,,88364,20954473.02,843,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,762518,INE994E01018,3BBLACKBIO,EQ,,,,,3B BLACKBIO DX LTD.,1261.50,1279.00,1230.10,1262.40,1249.00,1261.60,,1262.36,,,11001,13800688.20,1367,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,6240,INE748C01038,3IINFOLTD,BE,,,,,3I INFOTECH LIMITED,25.00,25.00,23.51,23.98,24.00,24.52,,23.98,,,421670,10232718.91,1038,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,474,INE470A01017,3MINDIA,EQ,,,,,3M INDIA LIMITED,33800.00,33990.00,33400.00,33695.00,33610.00,33885.00,,33695.55,,,1288,43309365.00,776,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,2595,INE105C01023,3PLAND,EQ,,,,,3P LAND HOLDINGS LIMITED,32.20,32.20,31.53,31.99,31.99,31.73,,31.99,,,2281,72325.56,24,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,445,INE618L01018,5PAISA,EQ,,,,,5PAISA CAPITAL LIMITED,374.80,383.00,369.20,380.65,381.90,374.80,,380.64,,,30476,11534458.80,1762,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,11868,INE111B01023,63MOONS,EQ,,,,,63 MOONS TECHNOLOGIES LTD,799.55,822.00,780.00,782.75,780.15,800.25,,782.77,,,227133,181434131.40,8634,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,20052,INE787H07156,740IIFCL33,N1,,,,,7.40% TAX FREETRI SRIII,1151.00,1151.00,1151.00,1151.00,1151.00,1148.09,,1151.00,,,199,229049.00,1,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,29312,INE031A07865,751HUDCO28,N5,,,,,7.51 NCD 16FEB28 TR1 SR2,1066.05,1066.05,1066.00,1066.00,1066.00,1066.00,,1065.57,,,51,54366.05,3,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,19928,INE031A07AO5,764HUDCO31,N8,,,,,7.64% TAX FREETRI SR2B,1120.00,1120.00,1120.00,1120.00,1120.00,1126.00,,1120.00,,,32,35840.00,1,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,19930,INE031A07AT4,769HUDCO31,N9,,,,,7.69% TAX FREETRII SR2B,1135.00,1139.90,1132.25,1139.90,1139.90,1132.01,,1139.90,,,1224,1391111.54,19,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,31240,INE031A07840,82HUDCO27,N2,,,,,8.20 NCD05MAR27 FV 1000,1050.10,1050.10,1048.00,1048.28,1049.00,1050.10,,1048.28,,,2114,2217236.48,36,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,20022,INE134E07208,830PFCL27,N5,,,,,8.30% TAX FREE NCD,1080.50,1080.50,1079.01,1080.05,1080.05,1080.00,,1080.05,,,2504,2704205.93,10,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,186,INE906B07DE1,850NHAI29,N5,,,,,8.50% TAX FREE TR I S IIA,1105.00,1105.00,1105.00,1105.00,1105.00,1103.05,,1105.00,,,118,130390.00,1,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,192,INE906B07DF8,875NHAI29,N6,,,,,8.75% TAX FREE TR I S IIB,1083.51,1119.00,1083.51,1109.58,1109.51,1111.30,,1109.58,,,478,530275.66,30,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,19968,INE031A07949,876HUDCO28,ND,,,,,8.76% TAX FREETRI SR2B,1136.00,1136.00,1133.90,1134.06,1133.90,1135.51,,1134.02,,,1635,1855583.00,11,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,31486,INE848E07559,879NHPC28,N5,,,,,8.79% SEC RED BOND S2B,1098.00,1098.00,1098.00,1098.00,1098.00,1131.99,,1098.00,,,100,109800.00,1,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,20058,INE787H07370,891IIFCL34,N4,,,,,8.91% TAX FREE NCD,1260.00,1269.80,1260.00,1269.80,1269.80,1260.00,,1269.80,,,1010,1272698.00,11,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,31768,INE733E07JJ9,891NTPC33,N6,,,,,8.91%S-R-NCD SERIES 3B,1278.00,1278.00,1270.00,1270.00,1270.00,1278.00,,1270.00,,,458,583319.00,5,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,31487,INE848E07567,892NHPC33,N6,,,,,8.92% SEC RED BOND S3B,1240.72,1240.72,1240.72,1240.72,1240.72,1240.30,,1240.72,,,300,372216.00,1,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,20028,INE134E07463,892PFCL33,N8,,,,,8.92% TAX FREE NCD,1279.50,1281.95,1279.00,1281.95,1281.95,1279.40,,1281.98,,,1262,1614965.46,18,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,759130,INE08PH01015,ABCOTS,EQ,,,,,A B COTSPIN INDIA LIMITED,212.00,212.00,200.10,204.60,205.90,208.43,,204.72,,,6782,1392727.93,326,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,27016,INE00YB01025,ABINFRA,BE,,,,,A B INFRABUILD LIMITED,12.99,12.99,12.30,12.57,12.30,12.94,,12.57,,,2369281,29801171.13,921,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,762528,INE850B01026,ABMKNO,EQ,,,,,A B M KNOWLEDGEWARE LTD.,188.00,197.00,183.00,192.24,196.49,188.15,,192.21,,,1014,194503.01,24,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,762533,INE366C01021,ACSTECH,EQ,,,,,A C S TECHNOLOGIES LTD.,52.49,52.49,50.50,50.96,51.00,51.39,,50.96,,,283434,14514537.89,1435,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,15147,INE0O6N01012,AGUL,SM,,,,,A G UNIVERSAL LIMITED,51.00,51.00,51.00,51.00,51.00,53.65,,51.00,,,4000,204000.00,2,F1,2000,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,762538,INE701G01012,AKCAPIT,EQ,,,,,A K CAPITAL SERVICES LTD.,1780.00,1780.00,1743.80,1752.80,1752.10,1758.50,,1747.75,,,284,498955.00,62,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,20906,INE619I01012,A2ZINFRA,EQ,,,,,A2Z INFRA ENGINEERING LTD,16.07,16.38,15.85,15.97,16.06,16.07,,15.97,,,368912,5935926.63,392,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,12533,INE0D0U01013,AAATECH,EQ,,,,,AAA TECHNOLOGIES LIMITED,95.00,95.98,91.10,92.04,93.35,95.00,,92.04,,,11730,1090287.99,307,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,23729,INE883F01010,AADHARHFC,EQ,,,,,AADHAR HOUSING FINANCE L,466.45,477.85,465.00,475.00,474.15,466.45,,474.99,,,541218,256772071.85,22781,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,757579,INE1GYP01013,AAKAAR,SM,,,,,AAKAAR MEDICAL TECHNO LTD,64.90,65.10,63.00,63.00,63.00,62.00,,63.00,,,30400,1947440.00,12,F1,1600,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,235,INE087Z01024,AAKASH,EQ,,,,,AAKASH EXPLORATION SER L,8.85,8.96,8.66,8.80,8.80,8.77,,8.80,,,93840,827094.58,239,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,758120,INE124401014,AARADHYA,SM,,,,,AARADHYA DISPOSAL INDUS L,64.60,68.15,64.20,66.25,64.20,69.95,,66.25,,,4800,318120.00,3,F1,1200,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,5245,INE198H01019,AAREYDRUGS,EQ,,,,,AAREY DRUGS & PHARM LTD,78.11,78.83,74.60,76.91,76.00,78.10,,76.91,,,111186,8557917.79,678,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,761824,INE750R01016,AARNAV,BE,,,,,AARNAV FASHIONS LIMITED,32.01,34.00,31.56,33.26,34.00,32.63,,33.26,,,12167,395000.66,70,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,1030,INE721Z01010,AARON,EQ,,,,,AARON INDUSTRIES LIMITED,139.00,139.38,137.61,138.98,139.00,137.18,,138.98,,,6874,951784.28,195,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,17164,INE01C001026,AARTECH,BE,,,,,AARTECH SOLONICS LIMITED,47.40,47.95,46.70,47.10,47.28,47.45,,47.11,,,22746,1075631.51,137,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,4481,INE767A01016,AARTIDRUGS,EQ,,,,,AARTI DRUGS LTD.,423.00,426.45,415.80,422.20,420.40,421.05,,422.17,,,119365,50263967.70,3954,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,7,INE769A01020,AARTIIND,EQ,,,,,AARTI INDUSTRIES LTD,543.15,551.75,534.20,538.90,538.25,543.15,,538.90,,,1301000,705387301.45,31823,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,13868,INE0LRU01027,AARTIPHARM,EQ,,,,,AARTI PHARMALABS LIMITED,844.00,851.20,826.60,834.95,830.00,843.15,,834.95,,,387475,325444135.35,15325,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,19263,INE09EO01013,AARTISURF,BE,,,,,AARTI SURFACTANTS LIMITED,539.95,560.00,521.55,548.90,552.50,544.35,,549.51,,,17886,9721819.65,479,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,19073,INE754X01016,AARVI,EQ,,,,,AARVI ENCON LIMITED,152.71,153.54,147.55,150.76,151.98,152.71,,150.75,,,31722,4796448.20,620,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,763800,INE2FMX01012,AASTHA,EQ,,,,,AASTHA SPINTEX LIMITED,73.02,75.00,73.00,73.05,73.15,73.01,,73.05,,,312284,23011157.80,1834,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,5385,INE216P01012,AAVAS,EQ,,,,,AAVAS FINANCIERS LIMITED,1329.80,1334.90,1310.10,1313.20,1312.40,1336.30,,1313.21,,,92050,121403370.20,10420,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,7759,INE421A01028,ABAN,BE,,,,,ABAN OFFSHORE LTD.,16.10,16.10,16.06,16.06,16.06,16.38,,16.00,,,6338,101789.48,43,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,762523,INE365O01028,ABANSENT,EQ,,,,,ABANS ENTERPRISES LTD.,27.55,27.90,26.80,27.62,27.40,27.55,,27.55,,,1769,48974.56,178,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,13288,INE00ZE01026,AFSL,EQ,,,,,ABANS FINANCIAL SRVCS LTD,201.96,202.66,201.00,201.00,201.00,201.01,,201.00,,,6605,1328671.47,91,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,13,INE117A01022,ABB,EQ,,,,,ABB INDIA LIMITED,7510.00,7627.00,7435.00,7627.00,7627.00,7504.00,,7628.27,,,178245,1343548948.00,22185,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,17903,INE358A01014,ABBOTINDIA,EQ,,,,,ABBOTT INDIA LIMITED,26550.00,26560.00,26180.00,26415.00,26510.00,26420.00,,26415.16,,,10984,289978880.00,3207,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,755940,INE860H07IP2,78ABCL33,N1,,,,,ABCL 7.8% SR V,1055.00,1055.00,1055.00,1055.00,1055.00,1010.00,,1055.00,,,80,84400.00,2,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,27284,INE0UYG01015,ABHAPOWER,SM,,,,,ABHA POWER N STEEL LTD,24.00,24.00,24.00,24.00,24.00,24.60,,24.00,,,1600,38400.00,1,F1,1600,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,5551,INE251C01025,ABMINTLLTD,BE,,,,,ABM INTERNATIONAL LTD,56.00,60.99,55.46,60.49,60.49,58.37,,60.49,,,1969,110472.84,55,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,23786,INE0QRV01016,ABSMARINE,ST,,,,,ABS MARINE SERVICES LTD,271.90,272.80,270.95,272.80,272.80,259.85,,272.80,,,101000,27543625.00,135,F1,500,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,22,INE012A01025,ACC,EQ,,,,,ACC LIMITED,1301.10,1310.00,1291.00,1305.90,1307.60,1300.90,,1305.89,,,73952,95963067.50,6346,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,7053,INE793A01012,ACCELYA,EQ,,,,,ACCELYA SOLN INDIA LTD,1137.10,1142.70,1130.00,1134.80,1136.00,1137.10,,1134.69,,,2637,2990370.60,444,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,20488,INE0Q5D01013,ACCENTMIC,SM,,,,,ACCENT MICROCELL LIMITED,590.05,595.95,587.25,592.00,592.95,590.05,,592.00,,,28500,16861600.00,49,F1,500,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,757024,INE0T8T01010,ACCPL,ST,,,,,ACCRETION PHARMA LIMITED,193.05,196.00,191.00,192.00,192.00,200.00,,192.00,,,32400,6255900.00,13,F1,1200,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,1472,INE648Z01023,ACCURACY,BE,,,,,ACCURACY SHIPPING LIMITED,4.51,4.51,4.45,4.50,4.50,4.54,,4.50,,,61696,277363.13,171,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,11779,INE543V01017,ACEINTEG,EQ,,,,,ACE INTEGRATED SOLU. LTD.,17.81,18.63,16.98,17.21,17.02,17.81,,17.21,,,11753,202429.39,150,F1,1,,,,,
2026-08-25,2026-08-25,CM,NSE,STK,761112,INE1J6M01010,ACETEC,SM,,,,,ACETECH E-COMMERCE LTD,129.00,129.00,129.00,129.00,129.00,127.05,,129.00,,,38400,4953600.00,1,F1,1200,,,,,
